accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
172,Rajkot,Gujarat,22.315789,70.814005,2023-12-08,10:00,10,Friday,0,rural,3,0,rain,low,19,high,distraction,minor,2,1,1,,0.8
173,Panaji,Goa,15.49289,73.819774,2023-08-24,21:00,21,Thursday,0,highway,1,1,rain,low,27,high,weather,minor,5,1,0,,0.65
174,Kanpur,Uttar Pradesh,26.456049,80.336848,2023-05-09,4:00,4,Tuesday,0,highway,5,0,rain,low,27,low,overspeeding,major,4,0,0,,0.45
175,Dehradun,Uttarakhand,30.319471,78.035223,2023-12-03,21:00,21,Sunday,1,highway,4,0,fog,low,20,high,weather,minor,5,1,0,,0.65
176,Mahbubnagar,Telangana,16.745199,77.988545,2024-04-09,14:00,14,Tuesday,0,urban,3,0,fog,low,19,low,poor road,minor,3,1,0,,0.45
177,Kannur,Kerala,11.871521,75.377132,2024-11-11,4:00,4,Monday,0,highway,2,1,clear,high,39,low,distraction,minor,5,0,0,,0.1
178,Jaipur,Rajasthan,26.907514,75.788565,2023-04-30,1:00,1,Sunday,1,rural,1,1,clear,high,32,low,weather,minor,1,0,0,,0.1
179,Durg,Chhattisgarh,21.192912,81.287307,2022-01-31,21:00,21,Monday,0,urban,3,0,clear,high,20,medium,weather,fatal,4,4,0,,0.3
180,Coimbatore,Tamil Nadu,11.022314,76.960079,2022-01-13,19:00,19,Thursday,0,urban,6,0,rain,medium,20,high,poor road,minor,2,0,1,,0.6
181,Dibrugarh,Assam,27.48435,94.910949,2023-03-28,22:00,22,Tuesday,0,highway,6,1,rain,low,33,low,poor road,minor,5,2,0,,0.45
182,Kolkata,West Bengal,22.58194,88.358993,2023-10-10,13:00,13,Tuesday,0,urban,5,0,rain,low,39,high,poor road,minor,5,0,0,,0.65
183,Lucknow,Uttar Pradesh,26.847546,80.942988,2022-07-11,20:00,20,Monday,0,urban,1,1,fog,low,21,medium,drunk driving,minor,1,0,0,,0.45
184,Serchhip,Mizoram,23.307818,92.861746,2024-08-19,8:00,8,Monday,0,highway,2,0,clear,high,23,high,weather,major,5,5,1,,0.45
185,Solan,Himachal Pradesh,30.898457,77.092628,2022-03-21,19:00,19,Monday,0,urban,2,1,clear,high,23,low,distraction,major,2,0,1,,0.25
186,Bilaspur,Chhattisgarh,22.069471,82.127611,2025-01-01,10:00,10,Wednesday,0,rural,6,0,rain,low,34,high,distraction,minor,1,1,1,,0.8
187,Kozhikode,Kerala,11.258811,75.77583,2024-10-18,8:00,8,Friday,0,urban,1,0,fog,low,31,high,overspeeding,major,3,1,1,,0.8
188,Vijayawada,Andhra Pradesh,16.509051,80.659396,2022-09-08,0:00,0,Thursday,0,urban,4,0,clear,high,22,low,overspeeding,major,5,4,0,,0.1
189,Bhubaneswar,Odisha,20.288767,85.816703,2023-02-28,8:00,8,Tuesday,0,highway,6,0,fog,low,27,low,poor road,major,1,0,1,,0.6
190,Lucknow,Uttar Pradesh,26.839269,80.938639,2024-03-06,19:00,19,Wednesday,0,urban,3,1,rain,low,36,high,poor road,fatal,1,1,1,,1.0
191,Jabalpur,Madhya Pradesh,22.182728,79.957765,2025-01-28,19:00,19,Tuesday,0,urban,4,1,rain,low,16,high,poor road,minor,5,1,1,,0.8
192,Indore,Madhya Pradesh,22.714666,75.849091,2024-04-23,15:00,15,Tuesday,0,urban,2,1,rain,medium,21,high,weather,major,4,3,0,,0.45
193,Karimnagar,Telangana,18.449859,79.126501,2023-01-25,7:00,7,Wednesday,0,rural,5,1,clear,high,34,medium,weather,minor,5,3,0,,0.1
194,Kolkata,West Bengal,22.574036,88.374401,2024-07-13,18:00,18,Saturday,1,urban,4,0,rain,low,16,high,distraction,major,3,2,1,,0.8
195,Ranchi,Jharkhand,23.341888,85.314392,2024-01-30,2:00,2,Tuesday,0,urban,4,0,fog,low,17,low,overspeeding,major,2,1,0,,0.45
196,New Delhi,Delhi,28.625661,77.208351,2022-03-11,16:00,16,Friday,0,urban,5,0,rain,low,20,low,weather,minor,5,5,0,,0.45
197,Kollam,Kerala,8.890752,76.604925,2022-11-04,2:00,2,Friday,0,urban,5,1,clear,high,36,high,weather,major,2,2,0,,0.3
198,Hyderabad,Telangana,17.391331,78.498036,2022-10-21,0:00,0,Friday,0,urban,2,1,clear,high,36,low,drunk driving,minor,3,2,0,,0.1
199,Rajkot,Gujarat,22.292632,70.800808,2024-04-20,9:00,9,Saturday,1,highway,5,1,rain,medium,40,low,drunk driving,fatal,1,1,1,,0.6
200,Belonia,Tripura,23.256483,91.450828,2023-02-22,0:00,0,Wednesday,0,highway,6,0,fog,low,19,low,weather,minor,4,1,0,,0.45
201,Bangalore,Karnataka,12.982233,77.599986,2023-01-28,15:00,15,Saturday,1,rural,1,0,rain,low,27,low,drunk driving,minor,5,3,0,,0.45
202,Jodhpur,Rajasthan,26.23938,73.01759,2025-03-03,3:00,3,Monday,0,highway,6,0,clear,high,22,medium,poor road,minor,2,1,0,,0.1
203,Srinagar,Jammu and Kashmir,34.087784,74.799758,2023-09-04,19:00,19,Monday,0,highway,6,0,rain,low,34,high,distraction,major,5,1,1,,0.8
204,Ludhiana,Punjab,30.897683,75.851155,2022-05-07,18:00,18,Saturday,1,urban,1,0,rain,low,15,high,overspeeding,minor,5,4,1,,0.8
205,Karimnagar,Telangana,18.449402,79.120125,2024-04-07,10:00,10,Sunday,1,urban,1,1,rain,medium,37,low,weather,minor,3,3,1,,0.4
206,Churachandpur,Manipur,24.34593,93.690268,2023-12-28,14:00,14,Thursday,0,urban,5,1,clear,high,22,high,poor road,minor,3,0,0,,0.3
207,Bangalore,Karnataka,12.979663,77.606142,2022-12-27,22:00,22,Tuesday,0,urban,2,1,fog,low,34,high,overspeeding,minor,4,0,0,,0.65
208,Aligarh,Uttar Pradesh,27.905272,78.097534,2024-07-07,10:00,10,Sunday,1,rural,6,0,fog,low,16,high,weather,minor,4,2,1,,0.8
209,Chennai,Tamil Nadu,13.09374,80.279995,2023-09-10,23:00,23,Sunday,1,highway,4,0,rain,low,19,high,weather,major,2,0,0,,0.65
210,Visakhapatnam,Andhra Pradesh,17.677627,83.209919,2024-07-11,18:00,18,Thursday,0,urban,2,0,clear,high,22,high,distraction,minor,3,0,1,,0.45
211,Mangalore,Karnataka,12.918783,74.85864,2023-09-11,0:00,0,Monday,0,highway,3,0,fog,low,24,low,distraction,minor,3,2,0,,0.45
212,Raipur,Chhattisgarh,21.247592,81.630782,2024-05-06,15:00,15,Monday,0,urban,5,1,fog,low,31,low,distraction,major,2,0,0,,0.45
213,Guwahati,Assam,26.152875,91.727734,2022-12-17,20:00,20,Saturday,1,rural,2,1,rain,low,22,low,poor road,major,3,1,0,,0.45
214,Haridwar,Uttarakhand,29.947872,78.160809,2022-01-18,2:00,2,Tuesday,0,highway,1,1,rain,low,29,medium,poor road,minor,5,5,0,,0.45
215,Jaipur,Rajasthan,26.916637,75.785719,2024-06-01,8:00,8,Saturday,1,urban,3,1,fog,low,28,high,drunk driving,minor,3,0,1,,0.8
216,Karimnagar,Telangana,18.432985,79.135606,2024-11-27,2:00,2,Wednesday,0,rural,5,0,clear,high,34,low,weather,major,5,5,0,,0.1
217,Bangalore,Karnataka,12.968778,77.591679,2023-02-25,18:00,18,Saturday,1,rural,3,0,rain,low,35,high,distraction,minor,2,1,1,,0.8
218,Kolkata,West Bengal,22.570366,88.353647,2024-10-10,17:00,17,Thursday,0,highway,5,1,fog,low,19,high,distraction,major,2,1,1,,0.8
219,Vasco da Gama,Goa,15.407401,73.799858,2023-08-05,23:00,23,Saturday,1,highway,5,0,rain,medium,25,high,weather,fatal,1,1,0,,0.65
220,Pune,Maharashtra,18.519966,73.854923,2024-09-24,21:00,21,Tuesday,0,rural,4,1,clear,high,33,high,drunk driving,minor,2,0,0,,0.3
221,Guwahati,Assam,26.148628,91.740656,2023-10-28,18:00,18,Saturday,1,highway,4,0,fog,low,17,medium,weather,minor,1,1,1,,0.6
222,Gwalior,Madhya Pradesh,26.209797,78.175367,2022-12-30,19:00,19,Friday,0,highway,4,0,fog,low,29,high,weather,major,5,4,1,,0.8
223,Hyderabad,Telangana,17.385684,78.488416,2023-08-07,23:00,23,Monday,0,rural,5,1,fog,low,34,medium,weather,major,2,1,0,,0.45
224,Surat,Gujarat,21.181731,72.83711,2023-04-12,10:00,10,Wednesday,0,highway,6,1,fog,low,35,medium,drunk driving,minor,2,1,1,,0.6
225,Jabalpur,Madhya Pradesh,22.170046,79.942709,2023-10-19,6:00,6,Thursday,0,rural,2,1,rain,medium,36,high,poor road,minor,4,4,0,,0.45
226,Durgapur,West Bengal,23.514809,87.312895,2024-09-28,22:00,22,Saturday,1,highway,4,1,rain,medium,26,medium,weather,minor,2,0,0,,0.25
227,Agra,Uttar Pradesh,27.170474,78.015211,2023-05-01,18:00,18,Monday,0,rural,2,1,rain,low,28,medium,drunk driving,major,3,2,1,,0.6
228,Junagadh,Gujarat,21.517658,70.458117,2022-01-14,3:00,3,Friday,0,urban,6,0,clear,high,35,medium,drunk driving,minor,3,1,0,,0.1
229,Hyderabad,Telangana,17.388025,78.475673,2024-10-12,13:00,13,Saturday,1,rural,4,0,clear,high,38,high,distraction,major,1,1,0,,0.3
230,Kozhikode,Kerala,11.247507,75.791421,2024-03-30,11:00,11,Saturday,1,urban,2,1,rain,low,28,high,poor road,minor,1,1,0,,0.65
231,Indore,Madhya Pradesh,22.719082,75.85107,2022-11-08,0:00,0,Tuesday,0,rural,5,0,fog,low,39,low,weather,major,4,0,0,,0.45
232,Lucknow,Uttar Pradesh,26.834856,80.954653,2022-07-11,0:00,0,Monday,0,urban,3,1,clear,high,23,low,overspeeding,fatal,1,1,0,,0.3
233,Gurugram,Haryana,28.457922,77.023976,2022-11-27,9:00,9,Sunday,1,urban,1,1,rain,low,23,medium,poor road,minor,3,2,1,,0.6
234,Gulbarga,Karnataka,17.338946,76.823803,2024-02-18,14:00,14,Sunday,1,highway,3,0,fog,low,32,low,poor road,major,2,2,0,,0.45
235,Tezpur,Assam,26.642124,92.800609,2024-05-23,7:00,7,Thursday,0,urban,3,0,fog,low,16,high,drunk driving,major,3,2,0,,0.65
236,Cuttack,Odisha,20.468818,85.883094,2022-08-14,17:00,17,Sunday,1,urban,2,0,clear,high,30,medium,overspeeding,major,5,4,1,,0.25
237,Raipur,Chhattisgarh,21.241201,81.63364,2022-05-05,9:00,9,Thursday,0,highway,3,1,clear,high,31,medium,overspeeding,major,1,1,1,,0.25
238,Bangalore,Karnataka,12.979144,77.590636,2023-01-03,21:00,21,Tuesday,0,urban,3,0,fog,low,26,high,poor road,major,1,1,0,,0.65
239,Dehradun,Uttarakhand,30.327768,78.040707,2024-09-20,6:00,6,Friday,0,urban,1,0,clear,high,29,low,overspeeding,fatal,1,1,0,,0.3
240,Kolkata,West Bengal,22.56175,88.353489,2023-10-26,17:00,17,Thursday,0,rural,1,0,rain,low,20,high,weather,minor,4,4,1,,0.8
241,Haldwani,Uttarakhand,29.218967,79.51569,2023-01-06,7:00,7,Friday,0,urban,2,0,rain,low,26,high,poor road,major,4,2,0,,0.65
242,Bangalore,Karnataka,12.966302,77.589633,2023-05-04,4:00,4,Thursday,0,rural,3,0,fog,low,40,medium,distraction,major,4,2,0,,0.45
243,Kanpur,Uttar Pradesh,26.452457,80.340488,2022-12-18,8:00,8,Sunday,1,rural,5,0,clear,high,40,medium,weather,minor,4,0,1,,0.25
244,Gaya,Bihar,24.791213,84.999075,2024-08-13,11:00,11,Tuesday,0,rural,1,0,rain,medium,20,high,overspeeding,minor,2,1,0,,0.45
245,Bangalore,Karnataka,12.978168,77.60331,2022-06-29,16:00,16,Wednesday,0,rural,3,0,fog,low,28,medium,overspeeding,major,4,2,0,,0.45
246,Pune,Maharashtra,18.520923,73.865624,2024-08-04,15:00,15,Sunday,1,highway,3,1,fog,low,23,medium,overspeeding,minor,2,1,0,,0.45
247,Dhanbad,Jharkhand,23.806486,86.43381,2022-02-27,5:00,5,Sunday,1,rural,1,0,fog,low,26,high,drunk driving,minor,2,0,0,,0.65
248,Puducherry,Puducherry,11.944647,79.797507,2023-12-01,8:00,8,Friday,0,urban,3,0,rain,low,35,high,drunk driving,minor,5,3,1,,0.8
249,New Delhi,Delhi,28.610741,77.2123,2022-11-22,11:00,11,Tuesday,0,highway,2,0,rain,medium,15,high,poor road,minor,1,1,0,,0.45
250,Ludhiana,Punjab,30.895483,75.866797,2024-12-20,11:00,11,Friday,0,highway,2,0,fog,low,30,high,overspeeding,minor,3,2,0,,0.65
251,Raipur,Chhattisgarh,21.249976,81.631972,2024-12-22,6:00,6,Sunday,1,highway,4,1,fog,low,24,medium,overspeeding,minor,5,0,0,,0.45
252,Thrissur,Kerala,10.524978,76.203796,2022-12-30,20:00,20,Friday,0,rural,3,0,clear,high,28,medium,drunk driving,minor,2,1,0,,0.1
253,Srinagar,Jammu and Kashmir,34.09433,74.80655,2024-04-27,2:00,2,Saturday,1,rural,5,0,rain,low,37,low,weather,major,5,3,0,,0.45
254,Rourkela,Odisha,22.265825,84.859911,2023-10-20,20:00,20,Friday,0,highway,3,0,fog,low,37,high,weather,major,5,0,0,,0.65
255,Kozhikode,Kerala,11.25668,75.771521,2022-01-01,6:00,6,Saturday,1,highway,4,0,clear,high,29,low,drunk driving,minor,5,5,0,,0.1
256,Chennai,Tamil Nadu,13.073993,80.259167,2023-05-21,18:00,18,Sunday,1,urban,5,0,rain,medium,40,low,drunk driving,minor,1,1,1,,0.4
257,Kochi,Kerala,9.938368,76.273201,2022-05-16,1:00,1,Monday,0,highway,5,0,fog,low,26,high,overspeeding,minor,5,4,0,,0.65
258,Bangalore,Karnataka,12.97141,77.597609,2024-07-11,15:00,15,Thursday,0,urban,5,0,fog,low,21,high,poor road,minor,5,5,0,,0.65
259,Indore,Madhya Pradesh,22.718979,75.854927,2022-06-16,11:00,11,Thursday,0,rural,4,0,clear,high,34,high,drunk driving,fatal,3,3,0,,0.5
260,Naroli,Dadra and Nagar Haveli and Daman and Diu,20.281345,73.047863,2023-03-23,14:00,14,Thursday,0,rural,6,1,fog,low,31,low,drunk driving,major,4,3,0,,0.45
261,Surat,Gujarat,21.174983,72.833543,2022-07-04,7:00,7,Monday,0,rural,4,0,clear,high,25,medium,distraction,major,1,0,0,,0.1
262,Narela,Delhi,28.859159,77.088825,2022-05-26,12:00,12,Thursday,0,rural,6,0,fog,low,30,medium,overspeeding,minor,4,4,0,,0.45
263,Aurangabad,Maharashtra,19.873735,75.343876,2024-02-24,17:00,17,Saturday,1,highway,6,1,clear,high,21,medium,weather,minor,4,2,1,,0.25
264,Meerut,Uttar Pradesh,28.985305,77.696012,2024-09-07,14:00,14,Saturday,1,highway,4,1,rain,medium,20,low,distraction,minor,5,1,0,,0.25
265,Tirupati,Andhra Pradesh,13.621486,79.412064,2023-11-27,0:00,0,Monday,0,rural,3,1,clear,high,25,high,distraction,fatal,4,4,0,,0.5
266,Giridih,Jharkhand,24.179571,86.313094,2024-10-15,1:00,1,Tuesday,0,urban,3,0,fog,low,30,low,poor road,major,3,3,0,,0.45
267,Gaya,Bihar,24.806401,84.995741,2023-03-20,20:00,20,Monday,0,highway,4,1,fog,low,31,medium,poor road,major,4,2,0,,0.45
268,Siliguri,West Bengal,26.732258,88.38741,2025-02-12,17:00,17,Wednesday,0,rural,3,0,fog,low,34,high,poor road,minor,3,3,1,,0.8
269,Howrah,West Bengal,22.581374,88.329764,2025-01-04,18:00,18,Saturday,1,rural,5,0,clear,high,16,medium,overspeeding,minor,3,3,1,,0.25
270,Gurugram,Haryana,28.450109,77.027672,2024-07-23,3:00,3,Tuesday,0,urban,6,0,rain,low,35,low,overspeeding,fatal,3,3,0,,0.65
271,Prayagraj,Uttar Pradesh,25.4257,81.834555,2023-03-17,22:00,22,Friday,0,highway,4,0,rain,low,32,medium,overspeeding,fatal,4,4,0,,0.65
272,Mumbai,Maharashtra,19.084389,72.887279,2022-06-01,13:00,13,Wednesday,0,urban,4,0,clear,high,24,low,drunk driving,minor,4,2,0,,0.1
273,Patna,Bihar,25.586043,85.12804,2024-04-08,21:00,21,Monday,0,rural,2,0,fog,low,32,low,poor road,major,2,1,0,,0.45
274,Dehradun,Uttarakhand,30.31897,78.020211,2023-04-12,17:00,17,Wednesday,0,rural,2,1,fog,low,29,high,distraction,minor,2,2,1,,0.8
275,Ahmedabad,Gujarat,23.013203,72.577408,2023-12-06,2:00,2,Wednesday,0,rural,1,1,rain,low,30,low,weather,minor,5,3,0,,0.45
276,Chandigarh Sector 22,Chandigarh,30.725711,76.768319,2022-04-07,14:00,14,Thursday,0,urban,5,0,fog,low,19,high,weather,major,1,0,0,,0.65
277,Chennai,Tamil Nadu,13.086771,80.261877,2023-10-07,1:00,1,Saturday,1,rural,3,1,rain,low,30,low,distraction,fatal,3,3,0,,0.65
278,Bangalore,Karnataka,12.971498,77.596362,2023-05-14,20:00,20,Sunday,1,highway,4,0,fog,low,27,medium,drunk driving,major,3,3,0,,0.45
279,Rohini,Delhi,28.700379,77.09341,2024-07-10,5:00,5,Wednesday,0,highway,6,1,fog,low,36,low,overspeeding,minor,2,2,0,,0.45
280,Sopore,Jammu and Kashmir,34.292138,74.454284,2023-04-08,9:00,9,Saturday,1,highway,4,1,fog,low,30,medium,poor road,minor,4,2,1,,0.6
281,Jorhat,Assam,26.754929,94.198821,2023-03-18,9:00,9,Saturday,1,urban,3,0,rain,low,30,high,overspeeding,major,4,1,1,,0.8
282,Bangalore,Karnataka,12.96595,77.58378,2023-05-08,11:00,11,Monday,0,urban,1,1,rain,low,16,high,drunk driving,minor,5,4,0,,0.65
283,Ranchi,Jharkhand,23.35517,85.318349,2024-09-11,2:00,2,Wednesday,0,urban,6,0,fog,low,33,high,distraction,minor,4,4,0,,0.65
284,Alappuzha,Kerala,9.493853,76.33018,2023-09-14,18:00,18,Thursday,0,highway,5,1,rain,low,24,medium,weather,major,1,1,1,,0.6
285,Jalandhar,Punjab,31.323494,75.576446,2024-02-21,22:00,22,Wednesday,0,highway,2,1,rain,medium,17,high,drunk driving,minor,3,3,0,,0.45
286,Bhagalpur,Bihar,25.253854,86.962068,2022-07-08,11:00,11,Friday,0,rural,5,0,clear,high,15,high,poor road,major,4,0,0,,0.3
287,Yanam,Puducherry,16.727909,82.228578,2022-12-08,9:00,9,Thursday,0,highway,1,0,clear,high,18,medium,drunk driving,minor,4,1,1,,0.25
288,Visakhapatnam,Andhra Pradesh,17.680476,83.211417,2022-12-03,4:00,4,Saturday,1,rural,3,1,rain,low,38,low,distraction,major,2,1,0,,0.45
289,Guntur,Andhra Pradesh,16.300703,80.426939,2023-12-03,14:00,14,Sunday,1,highway,5,1,rain,medium,34,medium,overspeeding,minor,1,0,0,,0.25
290,Pune,Maharashtra,18.51969,73.847299,2022-01-25,10:00,10,Tuesday,0,highway,3,1,fog,low,15,low,distraction,major,4,2,1,,0.6
291,Bangalore,Karnataka,12.963003,77.593717,2024-09-05,11:00,11,Thursday,0,urban,6,1,fog,low,35,medium,drunk driving,fatal,4,4,0,,0.65
292,Thrissur,Kerala,10.534582,76.218415,2024-11-11,5:00,5,Monday,0,highway,1,1,rain,medium,37,medium,poor road,fatal,4,4,0,,0.45
293,Ahmedabad,Gujarat,23.014588,72.56388,2023-08-10,9:00,9,Thursday,0,rural,1,0,fog,low,27,medium,distraction,minor,1,0,1,,0.6
294,Diu,Dadra and Nagar Haveli and Daman and Diu,20.702736,70.974075,2024-09-10,0:00,0,Tuesday,0,highway,5,0,fog,low,28,medium,weather,major,4,4,0,,0.45
295,Darjeeling,West Bengal,27.031214,88.262498,2024-10-24,22:00,22,Thursday,0,urban,2,0,fog,low,22,low,overspeeding,minor,2,0,0,,0.45
296,Kolkata,West Bengal,22.580295,88.36477,2024-05-30,16:00,16,Thursday,0,highway,5,1,rain,medium,37,medium,distraction,minor,3,2,0,,0.25
297,Dwarka,Delhi,28.574677,77.053078,2024-11-11,23:00,23,Monday,0,urban,3,0,fog,low,19,low,drunk driving,major,2,1,0,,0.45
298,Bhavnagar,Gujarat,21.758766,72.162234,2022-02-05,23:00,23,Saturday,1,rural,5,0,clear,high,38,high,poor road,minor,5,4,0,,0.3
299,Hubli,Karnataka,15.362777,75.12574,2022-02-06,12:00,12,Sunday,1,urban,4,0,rain,medium,31,high,overspeeding,minor,4,2,0,,0.45
300,Noida,Uttar Pradesh,28.531663,77.398914,2023-06-03,16:00,16,Saturday,1,rural,1,1,rain,medium,20,high,drunk driving,minor,2,2,0,,0.45
301,Hamirpur,Himachal Pradesh,31.693025,76.526283,2022-12-16,9:00,9,Friday,0,rural,6,1,rain,low,33,medium,poor road,fatal,3,3,1,,0.8
302,Amritsar,Punjab,31.63251,74.878489,2022-04-28,1:00,1,Thursday,0,rural,3,1,clear,high,31,low,poor road,minor,2,0,0,,0.1
303,Howrah,West Bengal,22.593898,88.312259,2023-11-06,23:00,23,Monday,0,highway,1,0,clear,high,23,low,weather,minor,3,1,0,,0.1
304,Pune,Maharashtra,18.528141,73.850533,2022-11-14,9:00,9,Monday,0,urban,3,1,clear,high,25,high,weather,major,1,1,1,,0.45
305,Ambala,Haryana,30.36896,76.777067,2023-07-30,9:00,9,Sunday,1,highway,4,1,fog,low,37,high,weather,minor,2,0,1,,0.8
306,Faridabad,Haryana,28.409944,77.329702,2024-07-31,12:00,12,Wednesday,0,urban,4,1,fog,low,19,medium,drunk driving,fatal,5,5,0,,0.65
307,Ambikapur,Chhattisgarh,23.119302,83.183423,2024-10-09,2:00,2,Wednesday,0,highway,6,0,fog,low,17,high,overspeeding,major,4,3,0,,0.65
308,Jabalpur,Madhya Pradesh,22.177738,79.948891,2022-11-28,1:00,1,Monday,0,urban,2,0,fog,low,21,low,drunk driving,minor,4,3,0,,0.45
309,Kakinada,Andhra Pradesh,16.994831,82.247328,2023-03-02,11:00,11,Thursday,0,highway,2,1,clear,high,36,medium,drunk driving,minor,1,0,0,,0.1
310,Jodhpur,Rajasthan,26.243768,73.02537,2022-04-11,21:00,21,Monday,0,rural,3,1,fog,low,22,high,weather,minor,2,2,0,,0.65
311,Ratlam,Madhya Pradesh,23.33478,75.034367,2024-03-24,7:00,7,Sunday,1,rural,2,0,rain,medium,20,medium,weather,major,1,1,0,,0.25
312,Mumbai,Maharashtra,19.086251,72.868556,2023-05-16,12:00,12,Tuesday,0,rural,1,1,rain,medium,15,high,weather,major,2,2,0,,0.45
313,Chennai,Tamil Nadu,13.08218,80.260166,2022-04-26,6:00,6,Tuesday,0,urban,4,1,fog,low,39,medium,poor road,major,1,0,0,,0.45
314,Patna,Bihar,25.602762,85.137515,2024-07-31,2:00,2,Wednesday,0,highway,5,1,clear,high,39,low,poor road,minor,5,0,0,,0.1
315,Udaipur,Rajasthan,24.595008,73.712939,2024-09-05,22:00,22,Thursday,0,rural,1,1,rain,medium,19,low,drunk driving,major,2,2,0,,0.25
316,Vellore,Tamil Nadu,12.923883,79.141142,2023-04-24,7:00,7,Monday,0,rural,4,0,fog,low,39,medium,weather,fatal,1,1,0,,0.65
317,Chennai,Tamil Nadu,13.071071,80.277049,2022-03-22,1:00,1,Tuesday,0,urban,2,1,rain,low,20,low,drunk driving,major,3,2,0,,0.45
318,Cuttack,Odisha,20.459527,85.874447,2024-01-17,16:00,16,Wednesday,0,rural,2,0,clear,high,26,medium,poor road,minor,3,1,0,,0.1
319,Mumbai,Maharashtra,19.079814,72.869803,2022-10-04,2:00,2,Tuesday,0,highway,5,1,clear,high,19,high,overspeeding,major,3,3,0,,0.3
320,Jamnagar,Gujarat,22.464074,70.054083,2023-02-19,15:00,15,Sunday,1,urban,3,1,fog,low,26,low,overspeeding,fatal,3,3,0,,0.65
321,Kozhikode,Kerala,11.262973,75.770469,2022-08-15,18:00,18,Monday,0,rural,5,1,fog,low,27,high,poor road,major,2,2,1,,0.8
322,Champhai,Mizoram,23.454041,93.337163,2022-02-21,18:00,18,Monday,0,highway,3,0,clear,high,20,high,weather,minor,1,0,1,,0.45
323,Jamshedpur,Jharkhand,22.801385,86.209555,2022-05-07,16:00,16,Saturday,1,highway,6,1,clear,high,34,low,overspeeding,minor,2,0,0,,0.1
324,Belagavi,Karnataka,15.850638,74.496435,2025-04-10,21:00,21,Thursday,0,rural,3,1,clear,high,17,low,weather,minor,1,0,0,,0.1
325,Jabalpur,Madhya Pradesh,22.166518,79.944458,2023-01-30,4:00,4,Monday,0,highway,5,0,clear,high,39,low,drunk driving,minor,2,1,0,,0.1
326,Tirupati,Andhra Pradesh,13.630466,79.42478,2024-11-01,15:00,15,Friday,0,urban,5,1,fog,low,32,low,weather,minor,1,1,0,Diwali,0.55
327,Kolkata,West Bengal,22.573148,88.370382,2024-06-24,14:00,14,Monday,0,rural,4,1,rain,medium,31,low,weather,major,3,3,0,,0.25
328,Junagadh,Gujarat,21.514381,70.469461,2022-02-27,14:00,14,Sunday,1,rural,5,1,clear,high,23,medium,weather,minor,4,1,0,,0.1
329,Ghaziabad,Uttar Pradesh,28.66053,77.455429,2022-11-03,3:00,3,Thursday,0,urban,6,1,fog,low,32,low,poor road,major,3,1,0,,0.45
330,Karol Bagh,Delhi,28.655354,77.193419,2022-08-24,3:00,3,Wednesday,0,highway,5,0,fog,low,37,low,poor road,minor,2,2,0,,0.45
331,Mandi,Himachal Pradesh,31.600117,76.919581,2023-03-06,8:00,8,Monday,0,urban,6,0,fog,low,21,medium,drunk driving,fatal,1,1,1,,0.8
332,Mumbai,Maharashtra,19.076822,72.882065,2023-04-02,20:00,20,Sunday,1,highway,3,0,clear,high,27,low,weather,fatal,2,2,0,,0.3
333,Bangalore,Karnataka,12.965245,77.597562,2024-11-26,11:00,11,Tuesday,0,urban,6,1,rain,low,29,low,overspeeding,minor,3,2,0,,0.45
334,Hubli,Karnataka,15.365705,75.1308,2024-05-11,21:00,21,Saturday,1,rural,2,0,clear,high,38,low,weather,minor,5,5,0,,0.1
335,Thane,Maharashtra,19.227134,72.988974,2024-07-09,22:00,22,Tuesday,0,highway,2,1,clear,high,27,high,distraction,major,5,4,0,,0.3
336,Bokaro Steel City,Jharkhand,23.660345,86.161146,2024-12-10,3:00,3,Tuesday,0,rural,6,1,fog,low,27,low,weather,minor,5,2,0,,0.45
337,Shillong,Meghalaya,25.587221,91.890461,2022-02-03,11:00,11,Thursday,0,urban,1,1,rain,low,30,medium,poor road,major,2,0,0,,0.45
338,Davanagere,Karnataka,14.475234,75.926403,2023-02-06,9:00,9,Monday,0,urban,5,1,fog,low,21,medium,poor road,minor,2,1,1,,0.6
339,Kolkata,West Bengal,22.566115,88.372102,2023-09-04,20:00,20,Monday,0,urban,3,1,fog,low,22,medium,overspeeding,major,1,1,0,,0.45
340,Shimla,Himachal Pradesh,31.103196,77.178661,2022-01-31,18:00,18,Monday,0,rural,5,0,fog,low,20,medium,poor road,minor,5,3,1,,0.6
341,Kakinada,Andhra Pradesh,16.994302,82.241519,2022-01-02,21:00,21,Sunday,1,rural,4,0,clear,high,30,low,drunk driving,minor,3,1,0,,0.1
342,Bangalore,Karnataka,12.982858,77.598161,2024-06-14,15:00,15,Friday,0,urban,3,0,rain,low,28,medium,drunk driving,major,4,4,0,,0.45
